ID,Session,ID_title,Date_x,Time,Online_x,Age,DG_DataRows,DG_Coins_Kept,DG_Coins_Given,DG_RT,DOB,Online_Test_Group,OS,UG_DataRows,UG_Accept,UG_Offer_Accept,UG_Coins_Given,UG_Coins_Kept,UG_Decision_RT,UG_RT,UG_Attempts,DG_UG_Diff,DG_UG_RT_Diff,Score,UG_Total_RT,it_P6,lr_P6,eg_P6,w_P6,st_P6,repst_P6,it,lr,eg,w_lo,w_hi,st,repst,w_diff,tot_delay,tot_delay_perc,twodelays,fourdelays,sixdelays,tot_hiconf,tot_loconf,perc_hiconf_delay,perc_loconf_delay,hi_lo_conf_del_diff,AvgRT,RT_STD,AvgRT_3SD,AvgdelayRT,AvgdelayRT_3SD,AvgimmRT,AvgimmRT_3SD,imm_del_RT_Diff,imm_del_RT_3SD_Diff,Avg_hiconfRT,Avg_hiconfRT_3SD,Avg_loconfRT,Avg_loconfRT_3SD,hi_lo_conf_RT_Diff,hi_lo_conf_RT_3SD_Diff,avg_del_prob,avg_indiff,total_randb,randtype,auc_prob,auc_indiff,auc_indiff_all,auc_tot_val,corr_r_pob,corr_int_pob,corr_r_indiff_all,corr_int_indiff_all,corr_r_tot_val,corr_int_tot_val,Exp_delay_trials,Exp_delay_avg_rating,Exp_delay_unique_ratings,Exp_delay_auc,Exp_reward_trials,Exp_reward_avg_rating,Exp_reward_unique_ratings,Exp_reward_auc,corr_r_exp_delay,corr_int_exp_delay,corr_rsq_exp_delay,corr_r_exp_reward,corr_int_exp_reward,corr_rsq_exp_reward,School,Training_Start,Training_End,Gender,Group,Online_y,Date_y,Age_Frac,Age_YrsMths,Train_ID,TrainingWeeks,TotalSessions,TotalBonusGames,PercentageBonusDone,Training_Version,Group_Name,Train_Coef,SES,ComboEdu,ComboEmploy,Age_YM,Raw_Vocab,T_Vocab,Raw_Matrix,T_Matrix,T_ScoreSum,FSIQ-2,Perc_Rank,Age_Frac_Imp,corsi_max_wm_t,totalsessions,trainingslope,PBI_t,cf_switchrt_t,cogflex_t,REzssrtnr_t,REflankerswitch_t,REflankerinh_t,stroop_t,dprimeONEBACK_t,dprimeTWOBACK_t,english_scores,maths_scores,total_scores,time
141,1,141,27/06/2020,12:51,1,11,,3,3,5.02398,08-Sep,2,Linux armv7l,,No,0,,,1.984305,,1,,,,1.984305,,,,,,,,,,,,,,,11,61.11111111,6,3,2,7,4,77.77777778,44.44444444,-33.33333333,1.969228333,1.888615362,1.566274118,1.645225909,1.645225909,2.478375,1.421529167,-0.833149091,0.223696742,1.374790556,1.374790556,2.563666111,1.781693125,1.188875556,0.406902569,0.611111111,0.55,1,2,3.166666667,,2.8,4.333333333,-0.085714286,0.911111111,-0.051428571,0.73,-0.033333333,0.977777778,6,9.929634995,4,4.965173324,4,8.217783371,3,2.540768862,-0.009877205,4.964205212,0.346545166,0.738802671,-0.476229986,0.757799133,Parkhill,24/01/2020,23/06/2020,M,1,2,27/06/2020,10.825,"10,9",140,8,25,9,33.33333333,2,Experimental,-3.940067991,1.5,2,1,10.09,,,19,54,,,,10.363889,6,25,-3.940068,-0.38356438,308.9408,-1.236575,-0.21237344,,,,,,,,,
141,2,141,07/04/2021,10:22,1,12,,4,2,14.332705,08-Sep,1,Linux armv7l,,Yes,1,,,23.86611,,1,,,,23.86611,,,,,,,,,,,,,,,18,100,6,6,6,9,9,100,100,0,1.566888611,1.433061951,1.30068,1.566888611,1.30068,,,,,1.659101111,1.659101111,1.474676111,0.89745625,-0.184425,-0.761644861,1,0.75,0,1,5,3.75,3.75,5,0,1,0,0.75,0,1,6,9.37463363,6,4.696338336,4,5.429702799,4,1.565363626,-0.146222387,4.886411985,0.917398017,1.383840958,-6.489501993,0.937474671,Parkhill,24/01/2020,23/06/2020,M,1,2,07/04/2021,11.60277778,"11,7",140,8,25,9,33.33333333,2,Experimental,-3.940067991,1.5,2,1,11.07,,,26,76,,,,10.363889,7,25,-3.940068,-0.35979941,338.29309,0.90653563,0.91692942,,,,,,,,,
142,0,142,11/01/2020,13:10,0,9,6,3,3,1.9765,,,WindowsLaptop,7,No,0,3,3,6.604,2.333142857,,0,0.356642857,fair,,,,,,,,,,,,,,,,5,27.77777778,2,2,1,3,2,33.33333333,22.22222222,-11.11111111,2882.777778,2284.533433,2882.777778,5442,5442,1898.461538,1898.461538,3543.538462,3543.538462,2686.888889,2686.888889,3078.666667,3078.666667,391.7777778,391.7777778,0.277777778,0.395833333,0,1,1.166666667,1.875,1.875,2.291666667,-0.2,0.977777778,-0.103571429,0.758333333,-0.164285714,1.061111111,6,5.928333333,6,3.076,4,7.1775,4,2.121,-1.900285714,7.579333333,0.94317317,0.8725,-2.185,0.956515798,Parkhill,24/01/2020,23/06/2020,F,2,2,11/01/2020,9.883333333,"9,10",145,8,22,4,18.18181818,2,Control,-6.604729177,1,1,1,9.1,35,66,17,51,117,115,86,9.8833332,,22,-6.6047292,-0.077772133,263.26971,0.46389732,1.2646967,0.000409991,0.56939459,0.04050377,0.92261904,0.45238096,,,,
142,1,142,24/06/2020,15:51,1,10,,3,3,3.511705,02-Oct,2,Linux x86_64,,No,0,,,6.359355,,1,,,,6.359355,,,,,,,,,,,,,,,9,50,4,2,3,6,3,66.66666667,33.33333333,-33.33333333,2.342048889,2.210284774,2.342048889,3.243431667,3.243431667,1.440666111,1.440666111,1.802765556,1.802765556,3.023498333,3.023498333,1.660599444,1.660599444,-1.362898889,-1.362898889,0.5,0.475,1,2,2.5,,2.35,3.458333333,-0.238095238,1.333333333,-0.117142857,0.885,-0.173809524,1.288888889,6,6.02432835,6,3.135263238,4,6.757477254,4,2.000789381,-1.988158718,7.982883863,0.867185212,1.043434019,-3.45969284,0.966964276,Parkhill,24/01/2020,23/06/2020,F,2,2,24/06/2020,10.33611111,"10,4",145,8,22,4,18.18181818,2,Control,-6.604729177,1,1,1,10.04,,,23,65,,,,9.8833332,7,22,-6.6047292,-0.92240053,480.32385,0.25537422,-0.88521314,,,,,,,,,
142,2,142,12/04/2021,20:21,1,11,,3,3,3.938235,02-Oct,1,Linux x86_64,,No,0,,,6.318465,,1,,,,6.318465,,,,,,,,,,,,,,,6,33.33333333,3,1,2,3,3,33.33333333,33.33333333,0,1.081139722,0.885871983,1.081139722,1.970681667,1.970681667,0.63636875,0.63636875,1.334312917,1.334312917,1.143971111,1.143971111,1.018308333,1.018308333,-0.125662778,-0.125662778,0.333333333,0.375,1,2,1.666666667,,1.9375,2.791666667,-0.19047619,1,-0.064285714,0.6,-0.161904762,1.122222222,6,5.939169239,6,3.093632925,4,8.75391513,4,2.64213042,-1.827767211,7.336354476,0.9245833,0.473535369,1.386238287,0.976843197,Parkhill,24/01/2020,23/06/2020,F,2,2,12/04/2021,11.13611111,"11,1",145,8,22,4,18.18181818,2,Control,-6.604729177,1,1,1,11.01,,,23,64,,,,9.8833332,8,22,-6.6047292,0.016915703,-15.624573,-0.4998717,-1.8797003,,,,,,,,,
143,0,143,13/01/2020,14:47,0,7,6,3,3,1.889333333,,,WindowsLaptop,7,No,0,2,4,6.447,2.312285714,,-1,0.422952381,greed_inc,,0.357248228,0.707286954,0.590909412,0.577923435,0.096110275,-1.385080612,0.35718875,0.71489022,0.599384262,0.550006849,0.529544371,0.098057109,-1.38594982,-0.020462477,4,22.22222222,3,1,0,1,3,11.11111111,33.33333333,22.22222222,761.4444444,472.3821013,761.4444444,1209.5,1209.5,633.4285714,633.4285714,576.0714286,576.0714286,760.8888889,760.8888889,762,762,1.111111111,1.111111111,0.222222222,0.354166667,0,1,1.166666667,1.8125,1.8125,2.666666667,-0.114285714,0.622222222,-0.053571429,0.541666667,-0.142857143,1.027777778,6,1.666666667,2,0.5,4,10,1,3,4.42E-19,-3.333333333,0,0,5,1,Parkhill,24/01/2020,23/06/2020,F,2,0,13/01/2020,7.916666667,"7,11",141,6,7,2,28.57142857,2,Control,-21.83920266,1.75,1.5,2,7.11,21,52,6,37,89,90,25,7.9166665,5,7,-21.839203,0.59696555,310.31824,0.057078853,0.4343141,0.58080202,0.46873602,-0.017968953,,0.66666669,,,,
143,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,24/01/2020,23/06/2020,F,2,0,,,,141,6,7,2,28.57142857,2,Control,-21.83920266,1.75,1.5,2,,,,,,,,,7.9166665,,7,-21.839203,,,,,,,,,,,,,
143,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,24/01/2020,23/06/2020,F,2,0,,,,141,6,7,2,28.57142857,2,Control,-21.83920266,1.75,1.5,2,,,,,,,,,7.9166665,,7,-21.839203,,,,,,,,,,,,,
144,0,144,21/01/2020,17:52,0,8,6,6,0,2.290666667,,,WindowsLaptop,7,No,0,3,3,12.293,3.096428571,,3,0.805761905,strat_inc,,,,,,,,,,,,,,,,16,88.88888889,6,6,4,7,9,77.77777778,100,22.22222222,1899.777778,897.2148117,1899.777778,1869.4375,1869.4375,2142.5,2142.5,-273.0625,-273.0625,1966.444444,1966.444444,1833.111111,1833.111111,-133.3333333,-133.3333333,0.888888889,0.708333333,0,1,4.5,3.5625,3.5625,4.875,0.076190476,0.622222222,0.028571429,0.608333333,0.019047619,0.905555556,6,5.915,6,2.869,4,7.765,4,2.291,-0.956285714,4.262,0.438045408,0.639,-0.43,0.922853172,Parkhill,24/01/2020,23/06/2020,F,2,2,21/01/2020,8.955555556,"8,11",143,4,4,1,25,2,Control,-70.68793354,3,3.5,2.5,8.11,,,14,48,,,,8.9555559,7,4,-70.687935,-0.43542218,237.4375,0.064022243,0.61884344,0.33789054,0.13903283,0.50339955,0.92261904,0.25,,,,
144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,24/01/2020,23/06/2020,F,2,,,,,,4,4,1,25,,Control,-70.68793354,3,3.5,2.5,9.03,,,,,,,,8.9555559,,4,-70.687935,-0.21473242,141.85095,-0.67218453,,,,,,,,,,
144,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,24/01/2020,23/06/2020,F,2,,,,,,4,4,1,25,,Control,-70.68793354,3,3.5,2.5,,,,,,,,,8.9555559,,4,-70.687935,,,,,,,,,,,,,
145,0,145,16/01/2020,13:37,0,9,6,4,2,1.695333333,,,WindowsLaptop,7,Yes,1,3,3,11.438,2.988428571,,1,1.293095238,strat_inc,,,,,,,,,,,,,,,,5,27.77777778,2,2,1,3,2,33.33333333,22.22222222,-11.11111111,2943.333333,2551.019358,2943.333333,4061.4,4061.4,2513.307692,2513.307692,1548.092308,1548.092308,3566.111111,3566.111111,2320.555556,2320.555556,-1245.555556,-1245.555556,0.277777778,0.395833333,0,1,1.166666667,1.875,1.875,2.291666667,-0.2,0.977777778,-0.103571429,0.758333333,-0.164285714,1.061111111,6,6.808333333,5,3.396,4,6.5825,4,2.079,-0.838,4.741333333,0.958415751,1.3905,-5.37,0.865451105,Parkhill,24/01/2020,23/06/2020,M,1,0,16/01/2020,9.938888889,"9,11",139,7,17,2,11.76470588,2,Experimental,-10.59573855,1.75,1.5,2,9.11,34,64,18,53,117,115,86,9.9388885,5,17,-10.595738,-0.067390218,202.08752,-0.4026207,-0.8895452,-0.19122452,-0.10128659,-0.64508832,0.95833331,0.92261904,,,,
145,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,24/01/2020,23/06/2020,M,1,0,,,,139,7,17,2,11.76470588,2,Experimental,-10.59573855,1.75,1.5,2,,,,,,,,,9.9388885,,17,-10.595738,,,,,,,,,,,,,
145,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,24/01/2020,23/06/2020,M,1,0,,,,139,7,17,2,11.76470588,2,Experimental,-10.59573855,1.75,1.5,2,,,,,,,,,9.9388885,,17,-10.595738,,,,,,,,,,,,,
146,0,146,17/01/2020,13:51,0,9,6,3,3,1.817,,,WindowsLaptop,7,Yes,1,2,4,8.781,2.612571429,,-1,0.795571429,greed_inc,,,,,,,,,,,,,,,,5,27.77777778,2,1,2,4,1,44.44444444,11.11111111,-33.33333333,3208.055556,5405.733214,1961.235294,2051,2051,3653.076923,1923.833333,-1602.076923,127.1666667,2096.777778,2096.777778,4319.333333,1808.75,2222.555556,-288.0277778,0.277777778,0.28125,2,2,1.333333333,,1.421875,2.583333333,-0.142857143,0.777777778,-0.003571429,0.29375,-0.107142857,0.888888889,6,4.253333333,5,2.094,4,10,1,3,-1.601714286,4.859333333,0.54836658,0,5,1,Parkhill,24/01/2020,23/06/2020,M,1,0,17/01/2020,9.077777778,"9,0",137,5,6,1,16.66666667,2,Experimental,-17.01058627,2,2.5,1.5,9,22,46,17,53,99,99,50,9.0777779,5,6,-17.010586,0.85187489,64.006592,-0.14644153,0.21902959,0.38572997,-0.48662966,0.37462667,0.95833331,0.25,,,,
146,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,24/01/2020,23/06/2020,M,1,0,,,,137,5,6,1,16.66666667,2,Experimental,-17.01058627,2,2.5,1.5,,,,,,,,,9.0777779,,6,-17.010586,,,,,,,,,,,,,
146,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,24/01/2020,23/06/2020,M,1,0,,,,137,5,6,1,16.66666667,2,Experimental,-17.01058627,2,2.5,1.5,,,,,,,,,9.0777779,,6,-17.010586,,,,,,,,,,,,,
147,0,147,17/01/2020,17:51,0,8,6,4,2,2.162,,,WindowsLaptop,7,No,0,3,3,8.767,2.434,,1,0.272,strat_inc,,,,,,,,,,,,,,,,4,22.22222222,3,1,0,3,1,33.33333333,11.11111111,-22.22222222,1294.722222,1336.452671,1294.722222,1733.25,1733.25,1169.428571,1169.428571,563.8214286,563.8214286,877.6666667,877.6666667,1711.777778,1711.777778,834.1111111,834.1111111,0.222222222,0.354166667,0,1,1.166666667,1.8125,1.8125,2.666666667,2.45E-18,0.222222222,-0.010714286,0.391666667,0.028571429,0.427777778,6,2.686666667,3,1.161,4,3.4175,4,1.152,1.491428571,-7.533333333,0.440037294,0.4735,-3.95,0.208040856,Parkhill,24/01/2020,23/06/2020,F,1,2,17/01/2020,8.4,"8,4",135,6,14,5,22.72727273,2,Experimental,-6.138620251,1.5,1.5,1.5,8.4,34,68,18,55,123,120,92,8.3999996,4,14,-6.1386204,-0.50190324,,,-0.81685179,0.44187567,0.32815021,1.297827,0.74404758,0.47619045,,,,
147,1,147,10/07/2020,15:05,1,9,,3,3,3.05507,08-Nov,2,Win32,,Yes,1,,,3.556315,,1,,,,3.556315,,,,,,,,,,,,,,,7,38.88888889,4,2,1,3,4,33.33333333,44.44444444,11.11111111,1.614958333,0.811002106,1.614958333,1.865798571,1.865798571,1.455332727,1.455332727,0.410465844,0.410465844,1.904491667,1.904491667,1.325425,1.325425,-0.579066667,-0.579066667,0.388888889,0.45,1,2,2,,2.325,3.416666667,-0.047619048,0.555555556,-0.025714286,0.54,-0.047619048,0.861111111,6,7.488888889,6,3.993809524,4,6.445238095,4,2.031428571,-1.829115646,8.890793651,0.685026429,1.396666667,-5.538095238,0.874882624,Parkhill,24/01/2020,23/06/2020,F,1,2,10/07/2020,8.880555556,"8,10",135,6,14,5,22.72727273,2,Experimental,-6.138620251,1.5,1.5,1.5,8.01,,,15,54,,,,8.3999996,5,14,-6.1386204,0.51989621,602.00757,0.86628938,-0.7680282,,,,,,,,,
147,2,147,03/05/2021,16:08,1,10,,4,2,4.401375,08-Nov,1,Win32,,Yes,1,,,1.00281,,1,,,,1.00281,,,,,,,,,,,,,,,10,55.55555556,2,2,6,5,5,55.55555556,55.55555556,0,1.559373056,0.722549689,1.559373056,1.7147085,1.7147085,1.36520375,1.36520375,0.34950475,0.34950475,1.425944444,1.425944444,1.692801667,1.692801667,0.266857222,0.266857222,0.555555556,0.75,5,2,2.833333333,,3.75,3.625,-0.095238095,0.888888889,0,0.75,-0.061904762,0.938888889,6,8.311728395,6,4.193518519,4,8.474537037,4,2.49537037,-0.852380952,6.295061728,0.956162927,0.19212963,2.513888889,0.155256266,Parkhill,24/01/2020,23/06/2020,F,1,2,03/05/2021,9.694444444,"9,8",135,6,14,5,22.72727273,2,Experimental,-6.138620251,1.5,1.5,1.5,9.08,,,23,66,,,,8.3999996,5,14,-6.1386204,0.47665903,,,-0.66315788,,,,,,,,,
148,0,148,24/01/2020,18:47,0,10,6,4,2,5.686166667,,,WindowsLaptop,7,No,0,3,3,4.993,2.015428571,,1,-3.670738095,strat_inc,,,,,,,,,,,,,,,,14,77.77777778,2,6,6,8,6,88.88888889,66.66666667,-22.22222222,1793.388889,2001.138063,1793.388889,1154.928571,1154.928571,4028,4028,-2873.071429,-2873.071429,2220.222222,2220.222222,1366.555556,1366.555556,-853.6666667,-853.6666667,0.777777778,0.75,4,2,3.833333333,,3.75,4.125,0.076190476,0.511111111,0,0.75,0.057142857,0.633333333,6,5.455,6,2.6855,4,8.21,4,2.471,-1.29,4.97,0.964572634,0.216,2.13,0.973216521,Parkhill,24/01/2020,23/06/2020,M,2,2,24/01/2020,10.98611111,"10,11",144,6,13,2,14.28571429,2,Control,-6.62694949,,,,10.11,35,62,21,58,120,117,87,10.986111,6,13,-6.6269493,-0.72415388,150.12225,-0.4886122,0.017724769,-0.43451929,-0.51852399,0.7547465,0.95833331,0.88690472,,,,
148,1,148,08/10/2020,18:08,1,11,,2,4,5.465815,01-Sep,2,MacIntel,,Yes,1,,,6.777905,,1,,,,6.777905,,,,,,,,,,,,,,,9,50,3,3,3,5,4,55.55555556,44.44444444,-11.11111111,1.795956944,1.360269053,1.795956944,2.431829444,2.431829444,1.160084444,1.160084444,1.271745,1.271745,2.095033333,2.095033333,1.496880556,1.496880556,-0.598152778,-0.598152778,0.5,0.5,2,2,2.5,,2.5,3.375,-0.238095238,1.333333333,-0.114285714,0.9,-0.176190476,1.283333333,6,6.394133391,6,3.194592737,4,7.578984014,4,2.212411386,-1.053949653,5.082957176,0.993867605,0.548092086,-0.161476418,0.796707866,Parkhill,24/01/2020,23/06/2020,M,2,2,07/10/2020,11.68888889,"11,8",144,6,13,2,14.28571429,2,Control,-6.62694949,,,,11.08,,,21,56,,,,10.986111,,13,-6.6269493,0.39192516,177.75665,-0.22218168,,,,,,,,,,
148,2,148,07/04/2021,10:05,1,12,,3,3,3.042755,01-Sep,1,MacIntel,,No,0,,,1.71686,,1,,,,1.71686,,,,,,,,,,,,,,,18,100,6,6,6,9,9,100,100,0,0.675964167,0.71649538,0.675964167,0.675964167,0.675964167,,,,,0.667064444,0.667064444,0.684863889,0.684863889,0.017799444,0.017799444,1,0.75,0,1,5,3.75,3.75,5,0,1,0,0.75,0,1,6,9.370840567,6,4.686022497,4,2.485206887,2,0.497041377,-0.247149884,5.235865162,0.99920313,1.491124132,-9.970413773,0.6,Parkhill,24/01/2020,23/06/2020,M,2,2,07/04/2021,12.18888889,"12,2",144,6,13,2,14.28571429,2,Control,-6.62694949,,,,12.02,,,21,56,,,,10.986111,7,13,-6.6269493,-0.90473056,-125.10242,-0.90513968,1.0942631,,,,,,,,,
149,0,149,18/01/2020,13:06,0,8,6,5,1,2.134166667,,,WindowsLaptop,7,No,0,3,3,9.559,2.344428571,,2,0.210261905,strat_inc,,,,,,,,,,,,,,,,3,16.66666667,1,1,1,2,1,22.22222222,11.11111111,-11.11111111,3205.666667,2775.746662,3205.666667,4272.666667,4272.666667,2992.266667,2992.266667,1280.4,1280.4,4425.222222,4425.222222,1986.111111,1986.111111,-2439.111111,-2439.111111,0.166666667,0.333333333,0,1,0.5,1.5,1.5,1.625,-0.142857143,0.666666667,-0.071428571,0.583333333,-0.107142857,0.75,6,1.666666667,2,0.5,4,10,1,3,-1.428571429,1.666666667,0.428571429,0,5,1,Churchfields,13/01/2020,02/03/2020,F,1,2,18/01/2020,8.4,"8,4",132,7,17,9,37.5,2,Experimental,-0.29815558,1,1,1,8.4,28,56,17,53,109,108,73,8.3999996,6,17,-0.29815558,0.30129826,556.68683,0.46476659,0.49162996,-0.50456429,0.59121287,0.15829498,0.95833331,0.92261904,,,,
149,1,149,11/07/2020,07:50,1,9,,4,2,20.1121,08-Nov,2,Linux x86_64,,Yes,1,,,4.2876,,1,,,,4.2876,,,,,,,,,,,,,,,7,38.88888889,4,2,1,5,2,55.55555556,22.22222222,-33.33333333,2.453258611,1.981010947,2.453258611,3.321021429,3.321021429,1.901045909,1.901045909,1.419975519,1.419975519,2.647352222,2.647352222,2.259165,2.259165,-0.388187222,-0.388187222,0.388888889,0.40625,2,2,1.833333333,,1.9375,3.333333333,-0.104761905,0.755555556,-0.05,0.58125,-0.071428571,0.944444444,6,7.505042649,6,3.752954826,4,9.708662796,4,2.940801659,-0.977980281,5.927973633,0.999834337,0.143608169,3.990621949,0.535179364,Churchfields,13/01/2020,02/03/2020,F,1,2,11/07/2020,8.880555556,"8,10",132,7,17,9,37.5,2,Experimental,-0.29815558,1,1,1,8.01,,,18,60,,,,8.3999996,,17,-0.29815558,0.015914842,167.99976,0.052127644,,,,,,,,,,
149,2,149,27/03/2021,13:38,1,9,,5,1,5.800955,08-Nov,1,Win32,,Yes,1,,,5.67231,,1,,,,5.67231,,,,,,,,,,,,,,,7,38.88888889,2,2,3,5,2,55.55555556,22.22222222,-33.33333333,1.249068611,1.157294478,1.017452059,2.044057143,1.520308333,0.743166818,0.743166818,1.300890325,0.777141515,1.212946667,1.212946667,1.285190556,0.797520625,0.072243889,-0.415426042,0.388888889,0.45,1,2,1.833333333,,2.2,2.708333333,-0.238095238,1.222222222,-0.12,0.87,-0.180952381,1.188888889,6,4.837963175,6,2.402314907,4,9.953703986,3,2.983333418,-2.20291013,7.548148629,0.974821058,0.009259372,4.907407125,0.147061358,Churchfields,13/01/2020,02/03/2020,F,1,2,27/03/2021,9.591666667,"9,7",132,7,17,9,37.5,2,Experimental,-0.29815558,1,1,1,9.07,,,20,58,,,,8.3999996,8,17,-0.29815558,0.41200048,135.73804,0.97497004,1.0358013,,,,,,,,,
150,0,150,18/01/2020,12:59,0,11,6,5,1,2.2465,,,WindowsLaptop,7,Yes,1,2,4,8.844,2.249857143,,1,0.003357143,strat_inc,,0.392436493,0.532890773,0.491225711,0.559739515,-0.414385703,-1.634051659,0.390290108,0.486493431,0.480482341,0.482657955,0.566947666,-0.414756996,-1.636681713,0.084289711,3,16.66666667,2,1,0,2,1,22.22222222,11.11111111,-11.11111111,2574.055556,3858.227381,1725.529412,7715.666667,3074,1545.733333,1545.733333,6169.933333,1528.266667,2117.111111,2117.111111,3031,1285,913.8888889,-832.1111111,0.166666667,0.3,1,2,0.666666667,,1.425,2.166666667,-0.028571429,0.266666667,-0.004285714,0.315,-0.035714286,0.611111111,6,6.563333333,6,3.305,4,8.77,4,2.604,-0.988,5.021333333,0.97836162,0.337,2.085,0.868596558,Churchfields,13/01/2020,02/03/2020,M,1,2,18/01/2020,11.21666667,"11,2",133,7,17,4,12.5,2,Experimental,-6.557146636,1,1,1,11.02,34,58,18,51,109,108,73,11.216666,6,17,-6.5571465,-0.32892811,-102.05554,-0.42123914,0.019122656,-0.68240488,-0.37884387,-0.077323318,0.95833331,0.64285713,,,,
150,1,150,12/07/2020,17:15,1,12,,6,0,13.83015,10-Aug,2,Linux x86_64,,Yes,1,,,1.97286,,1,,,,1.97286,,,,,,,,,,,,,,,2,11.11111111,1,1,0,1,1,11.11111111,11.11111111,0,2.023555,2.195944538,2.023555,5.2988825,5.2988825,1.614139063,1.614139063,3.684743438,3.684743438,1.632773333,1.632773333,2.414336667,2.414336667,0.781563333,0.781563333,0.111111111,0.3125,0,1,0.333333333,1.4375,1.4375,1.583333333,-0.095238095,0.444444444,-0.053571429,0.5,-0.095238095,0.694444444,6,4.863542048,6,2.367721691,4,8.934700203,4,2.78168869,-1.293421762,4.390518214,0.943031621,0.606656532,0.901417542,0.598042119,Churchfields,13/01/2020,02/03/2020,M,1,2,12/07/2020,11.7,"11,8",133,7,17,4,12.5,2,Experimental,-6.557146636,1,1,1,11.08,,,9,32,,,,11.216666,6,17,-6.5571465,1.089919,,,0.49538645,,,,,,,,,
150,2,150,27/03/2021,11:01,1,12,,5,1,8.341695,10-Aug,1,Linux x86_64,,Yes,1,,,0.933625,,1,,,,0.933625,,,,,,,,,,,,,,,8,44.44444444,4,3,1,5,3,55.55555556,33.33333333,-22.22222222,1.371168889,1.027387748,1.371168889,2.134075625,2.134075625,0.7608435,0.7608435,1.373232125,1.373232125,1.607957778,1.607957778,1.13438,1.13438,-0.473577778,-0.473577778,0.444444444,0.479166667,0,1,2.166666667,2.375,2.375,3.458333333,-0.20952381,1.177777778,-0.110714286,0.866666667,-0.169047619,1.272222222,6,5.828067843,6,3.002837276,4,8.222965622,4,2.497985039,-1.738284465,6.912063471,0.929640628,0.648294601,-0.018507385,0.952178748,Churchfields,13/01/2020,02/03/2020,M,1,2,27/03/2021,12.40833333,"12,4",133,7,17,4,12.5,2,Experimental,-6.557146636,1,1,1,12.04,,,16,44,,,,11.216666,7,17,-6.5571465,0.32546079,178.86536,0.50889325,0.25339028,,,,,,,,,
151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.555555556,0,1,0,0,1,0,11.11111111,-44.44444444,1674.944444,1243.51558,1674.944444,1053,1053,1711.529412,1711.529412,-658.5294118,-658.5294118,1135.222222,1135.222222,2214.666667,2214.666667,1079.444444,1079.444444,0.055555556,0.25,1,2,0.333333333,,1.25,1.666666667,0.028571429,-0.044444444,0,0.25,0.035714286,0.194444444,6,4.656666667,3,2.397,4,9.38,2,2.876,-1.134285714,3.626666667,0.683608925,0.372,2.52,0.6,Parkhill,24/01/2020,23/06/2020,M,2,0,10/01/2020,7.994444444,"7,11",142,8,15,6,40,2,Control,-16.43013013,,,,7.11,29,68,18,61,129,125,96,7.9944444,,15,-16.43013,-0.43730333,544.66248,0.64894193,0.055469371,0.40196082,-0.48081911,-0.93650651,0.92261904,0.77976191,,,,
151,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,24/01/2020,23/06/2020,M,2,0,,,,142,8,15,6,40,2,Control,-16.43013013,,,,,,,,,,,,7.9944444,,15,-16.43013,,,,,,,,,,,,,
151,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhill,24/01/2020,23/06/2020,M,2,0,,,,142,8,15,6,40,2,Control,-16.43013013,,,,,,,,,,,,7.9944444,,15,-16.43013,,,,,,,,,,,,,
